"","Uniprot.Name","Gene"
"6029","GPR1","GPR1"
"6030","CCR10","CCR10"
"6031","GPR4","GPR4"
"6032","XCR1","XCR1"
"6033","GPR6","GPR6"
"6034","5HT3A","HTR3A"
"6035","ATRX","ATRX"
"6036","CRK","CRK"
"6037","CRKL","CRKL"
"6038","IF2M","MTIF2"
"6039","BAG6","BAG6"
"6040","GSTM5","GSTM5"
"6041","NSF","NSF"
"6042","CDN1B","CDKN1B"
"6043","NOTC1","NOTCH1"
"6044","ASMT","ASMT"
"6045","BKRB1","BDKRB1"
"6046","IEX1","IER3"
"6047","SO1A2","SLCO1A2"
"6048","MP2K3","MAP2K3"
"6049","BRCC3","BRCC3"
"6050","RL27A","RPL27A"
"6051","RL5","RPL5"
"6052","RL21","RPL21"
"6053","RL28","RPL28"
"6054","RS9","RPS9"
"6055","RS5","RPS5"
"6056","RS10","RPS10"
"6057","MAP1B","MAP1B"
"6058","GNPI1","GNPDA1"
"6059","NEDD4","NEDD4"
"6060","YAP1","YAP1"
"6061","UTRO","UTRN"
"6062","IQGA1","IQGAP1"
"6063","3HAO","HAAO"
"6064","GLYG","GYG1"
"6065","STT3A","STT3A"
"6066","GALR1","GALR1"
"6067","MSS4","RABIF"
"6068","CASA1","CSN1S1"
"6069","PA24A","PLA2G4A"
"6070","RPGP1","RAP1GAP"
"6071","CAZA2","CAPZA2"
"6072","CAPZB","CAPZB"
"6073","GPR12","GPR12"
"6074","RGR","RGR"
"6075","IF1AX","EIF1AX"
"6076","GBRA2","GABRA2"
"6077","GBRB2","GABRB2"
"6078","GLR","GCGR"
"6079","SCTR","SCTR"
"6080","OMP","OMP"
"6081","OR3A1","OR3A1"
"6082","OR3A4","OR3A4P"
"6083","OR1D4","OR1D4"
"6084","OR1E2","OR1E2"
"6085","OR3A3","OR3A3"
"6086","OR1G1","OR1G1"
"6087","OR3A2","OR3A2"
"6088","AL1A3","ALDH1A3"
"6089","SYQ","QARS1"
"6090","5HT5A","HTR5A"
"6091","P2RY1","P2RY1"
"6092","V1BR","AVPR1B"
"6093","CDX1","CDX1"
"6094","RL29","RPL29"
"6095","ID4","ID4"
"6096","LEG7","LGALS7B"
"6097","MT4","MT4"
"6098","NPTX2","NPTX2"
"6099","TISD","ZFP36L2"
"6100","UCRI","UQCRFS1"
"6101","XDH","XDH"
"6102","XCL1","XCL1"
"6103","TNFL6","FASLG"
"6104","SC6A8","SLC6A8"
"6105","MTR1A","MTNR1A"
"6106","ATPO","ATP5PO"
"6107","KCNJ1","KCNJ1"
"6108","KCNJ4","KCNJ4"
"6109","KCNJ6","KCNJ6"
"6110","CBPA2","CPA2"
"6111","GRIA4","GRIA4"
"6112","LIMS1","LIMS1"
"6113","GLIP1","GLIPR1"
"6114","SDF1","CXCL12"
"6115","S6A12","SLC6A12"
"6116","S6A11","SLC6A11"
"6117","SC6A9","SLC6A9"
"6118","NPBW1","NPBWR1"
"6119","NPBW2","NPBWR2"
"6120","PPCE","PREP"
"6121","MAOX","ME1"
"6122","CXA8","GJA8"
"6123","GLRB","GLRB"
"6124","GBRA4","GABRA4"
"6125","IREB2","IREB2"
"6126","AT5G3","ATP5MC3"
"6127","T4S4","TM4SF4"
"6128","REG1B","REG1B"
"6129","TFPI2","TFPI2"
"6130","LEPR","LEPR"
"6131","RFX2","RFX2"
"6132","RFX3","RFX3"
"6133","RFX5","RFX5"
"6134","PI42A","PIP4K2A"
"6135","SOX2","SOX2"
"6136","SOX9","SOX9"
"6137","RXRG","RXRG"
"6138","COPD","ARCN1"
"6139","AL3B2","ALDH3B2"
"6140","LSS","LSS"
"6141","PP2BC","PPP3CC"
"6142","GSH1","GCLC"
"6143","GSH0","GCLM"
"6144","CD151","CD151"
"6145","PCP4","PCP4"
"6146","KCNJ5","KCNJ5"
"6147","GIPR","GIPR"
"6148","KCNC1","KCNC1"
"6149","KCNJ3","KCNJ3"
"6150","INAR2","IFNAR2"
"6151","NRIP1","NRIP1"
"6152","TPC10","TRAPPC10"
"6153","PSMD8","PSMD8"
"6154","SPB4","SERPINB4"
"6155","SPB10","SERPINB10"
"6156","PRC2A","PRRC2A"
"6157","GSHB","GSS"
"6158","TCPE","CCT5"
"6159","NMU","NMU"
"6160","PTSS1","PTDSS1"
"6161","EAA4","SLC1A6"
"6162","K2C6C","KRT6C"
"6163","NEST","NES"
"6164","HSP13","HSPA13"
"6165","GCST","AMT"
"6166","KC1A","CSNK1A1"
"6167","KC1D","CSNK1D"
"6168","IDHP","IDH2"
"6169","PK3CG","PIK3CG"
"6170","PIPNB","PITPNB"
"6171","MASP1","MASP1"
"6172","HSP77","HSPA7"
"6173","LHX1","LHX1"
"6174","CCN3","CCN3"
"6175","B3A3","SLC4A3"
"6176","SL9A3","SLC9A3"
"6177","T23O","TDO2"
"6178","TNNI2","TNNI2"
"6179","AGRE5","ADGRE5"
"6180","TRPC1","TRPC1"
"6181","DPOD2","POLD2"
"6182","MRP","MARCKSL1"
"6183","HCAR3","HCAR3"
"6184","PAXI","PXN"
"6185","CAMLG","CAMLG"
"6186","NR2C2","NR2C2"
"6187","MAPK2","MAPKAPK2"
"6188","NPY2R","NPY2R"
"6189","DNSL1","DNASE1L1"
"6190","AL9A1","ALDH9A1"
"6191","PTH2R","PTH2R"
"6192","RL34","RPL34"
"6193","TGM4","TGM4"
"6194","SPIT3","SPINT3"
"6195","CX3C1","CX3CR1"
"6196","RPIA","RPIA"
"6197","LMAN1","LMAN1"
"6198","NRAM1","SLC11A1"
"6199","NRAM2","SLC11A2"
"6200","MTR1B","MTNR1B"
"6201","NASP","NASP"
"6202","FMO5","FMO5"
"6203","FAS","FASN"
"6204","PO3F4","POU3F4"
"6205","CDK8","CDK8"
"6206","FNTA","FNTA"
"6207","FNTB","FNTB"
"6208","DHYS","DHPS"
"6209","TCPG","CCT3"
"6210","RM19","MRPL19"
"6211","ARRB1","ARRB1"
"6212","EFTU","TUFM"
"6213","AMPH","AMPH"
"6214","AL7A1","ALDH7A1"
"6215","UB2R1","CDC34"
"6216","INPP","INPP1"
"6217","CY561","CYB561"
"6218","DHE4","GLUD2"
"6219","CENPA","CENPA"
"6220","CENPF","CENPF"
"6221","SRP09","SRP9"
"6222","UBE2A","UBE2A"
"6223","PCY1A","PCYT1A"
"6224","SYAC","AARS1"
"6225","SYCC","CARS1"
"6226","SYHM","HARS2"
"6227","SYSC","SARS1"
"6228","PPM1F","PPM1F"
"6229","DGKG","DGKG"
"6230","TTPA","TTPA"
"6231","HXA1","HOXA1"
"6232","EVX1","EVX1"
"6233","MA2A2","MAN2A2"
"6234","PRI1","PRIM1"
"6235","PRI2","PRIM2"
"6236","CASP4","CASP4"
"6237","KC1E","CSNK1E"
"6238","STAR","STAR"
"6239","CXCR3","CXCR3"
"6240","PRLHR","PRLHR"
"6241","GPR15","GPR15"
"6242","ARL4D","ARL4D"
"6243","CTCF","CTCF"
"6244","CEBPA","CEBPA"
"6245","CEBPD","CEBPD"
"6246","PSB3","PSMB3"
"6247","PSB2","PSMB2"
"6248","MCM2","MCM2"
"6249","TSP3","THBS3"
"6250","COMP","COMP"
"6251","ACADV","ACADVL"
"6252","YLPM1","YLPM1"
"6253","ACOT2","ACOT2"
"6254","VPS41","VPS41"
"6255","TMEDA","TMED10"
"6256","RBM25","RBM25"
"6257","NUMB","NUMB"
"6258","RGS6","RGS6"
"6259","CLK1","CLK1"
"6260","CLK2","CLK2"
"6261","CLK3","CLK3"
"6262","PLGF","PGF"
"6263","VEGFB","VEGFB"
"6264","VEGFC","VEGFC"
"6265","PSN1","PSEN1"
"6266","EI2BB","EIF2B2"
"6267","FLT3L","FLT3LG"
"6268","HINT1","HINT1"
"6269","TIG1","RARRES1"
"6270","FHIT","FHIT"
"6271","NU153","NUP153"
"6272","RBP2","RANBP2"
"6273","RGS19","RGS19"
"6274","RGS3","RGS3"
"6275","RGS4","RGS4"
"6276","RGS7","RGS7"
"6277","PSN2","PSEN2"
"6278","TSC2","TSC2"
"6279","NDUV1","NDUFV1"
"6280","GSK3A","GSK3A"
"6281","GSK3B","GSK3B"
"6282","STK19","STK19"
"6283","TAF6","TAF6"
"6284","KLK7","KLK7"
"6285","GRAK","GZMK"
"6286","ST1E1","SULT1E1"
"6287","IOD1","DIO1"
"6288","MCSP","SMCP"
"6289","5NTC","NT5C2"
"6290","SPS1","SEPHS1"
"6291","SEPP1","SELENOP"
"6292","ZN165","ZNF165"
"6293","CAMP","CAMP"
"6294","MTHFS","MTHFS"
"6295","GUAA","GMPS"
"6296","DNLI3","LIG3"
"6297","DNLI4","LIG4"
"6298","CDN1C","CDKN1C"
"6299","MRE11","MRE11"
"6300","ENTP1","ENTPD1"
"6301","AGTR2","AGTR2"
"6302","KHK","KHK"
"6303","RET2","RBP2"
"6304","HNMT","HNMT"
"6305","GNAQ","GNAQ"
"6306","GBG4","GNG4"
"6307","GBG10","GNG10"
"6308","IDH3A","IDH3A"
"6309","MNX1","MNX1"
"6310","MEOX1","MEOX1"
"6311","MEOX2","MEOX2"
"6312","ST1A1","SULT1A1"
"6313","ST1A2","SULT1A2"
"6314","CRIP1","CRIP1"
"6315","MMP14","MMP14"
"6316","PPOX","PPOX"
"6317","NPY4R","NPY4R"
"6318","GDIB","GDI2"
"6319","EMD","EMD"
"6320","5HT6R","HTR6"
"6321","CPT1A","CPT1A"
"6322","GATM","GATM"
"6323","S26A2","SLC26A2"
"6324","SPB8","SERPINB8"
"6325","SPB9","SERPINB9"
"6326","SERPH","SERPINH1"
"6327","LHX2","LHX2"
"6328","CSRP3","CSRP3"
"6329","PDLI4","PDLIM4"
"6330","F10A1","ST13"
"6331","MXI1","MXI1"
"6332","PEX5","PEX5"
"6333","ERF","ERF"
"6334","ETV1","ETV1"
"6335","VASP","VASP"
"6336","ASCL1","ASCL1"
"6337","DYN2","DNM2"
"6338","MAP2","METAP2"
"6339","AP4A","NUDT2"
"6340","TNF10","TNFSF10"
"6341","TUB","TUB"
"6342","CDK7","CDK7"
"6343","TOB1","TOB1"
"6344","BPL1","HLCS"
"6345","KNTC1","KNTC1"
"6346","RASF2","RASSF2"
"6347","CDK9","CDK9"
"6348","LRBA","LRBA"
"6349","R144A","RNF144A"
"6350","BCAM","BCAM"
"6351","PPT1","PPT1"
"6352","RL14","RPL14"
"6353","TCPQ","CCT8"
"6354","TCPD","CCT4"
"6355","AT1A2","ATP1A2"
"6356","ANX11","ANXA11"
"6357","PAPOA","PAPOLA"
"6358","FXR1","FXR1"
"6359","FXR2","FXR2"
"6360","GRAM","GZMM"
"6361","RAB5C","RAB5C"
"6362","RAB7A","RAB7A"
"6363","RAB9A","RAB9A"
"6364","RAB13","RAB13"
"6365","RAB28","RAB28"
"6366","RB27A","RAB27A"
"6367","PDE6C","PDE6C"
"6368","FABP6","FABP6"
"6369","ATP4B","ATP4B"
"6370","SCNNB","SCNN1B"
"6371","SCNNG","SCNN1G"
"6372","SCNND","SCNN1D"
"6373","PLCD1","PLCD1"
"6374","DAP1","DAP"
"6375","RT29","DAP3"
"6376","RORG","RORC"
"6377","BLK","BLK"
"6378","DUS3","DUSP3"
"6379","INSL3","INSL3"
"6380","ZNF80","ZNF80"
"6381","ZNF81","ZNF81"
"6382","MMP15","MMP15"
"6383","MMP16","MMP16"
"6384","NOVA1","NOVA1"
"6385","ZNF83","ZNF83"
"6386","ZNF84","ZNF84"
"6387","DNA2","DNA2"
"6388","SMCA2","SMARCA2"
"6389","SMCA4","SMARCA4"
"6390","IDH3G","IDH3G"
"6391","GALK1","GALK1"
"6392","SSRD","SSR4"
"6393","BAP31","BCAP31"
"6394","P2RX1","P2RX1"
"6395","TPMT","TPMT"
"6396","P2RY4","P2RY4"
"6397","BRCA2","BRCA2"
"6398","CP2J2","CYP2J2"
"6399","RENBP","RENBP"
"6400","MECP2","MECP2"
"6401","HCFC1","HCFC1"
"6402","IRAK1","IRAK1"
"6403","CAV2","CAV2"
"6404","AL3A2","ALDH3A2"
"6405","SSDH","ALDH5A1"
"6406","GPC3","GPC3"
"6407","DHB4","HSD17B4"
"6408","PSMD7","PSMD7"
"6409","UB2D1","UBE2D1"
"6410","CCL11","CCL11"
"6411","GPM6A","GPM6A"
"6412","CCR3","CCR3"
"6413","CCR4","CCR4"
"6414","CCR5","CCR5"
"6415","CCR6","CCR6"
"6416","CCR8","CCR8"
"6417","CCR9","CCR9"
"6418","SUOX","SUOX"
"6419","SPHM","SGSH"
"6420","ARSD","ARSD"
"6421","ARSL","ARSL"
"6422","STA5B","STAT5B"
"6423","APLP1","APLP1"
"6424","UBP11","USP11"
"6425","ZN157","ZNF157"
"6426","KCNQ1","KCNQ1"
"6427","CLCN2","CLCN2"
"6428","CLCN3","CLCN3"
"6429","CLCN4","CLCN4"
"6430","CLCN5","CLCN5"
"6431","CLCN6","CLCN6"
"6432","CLCN7","CLCN7"
"6433","CLCKA","CLCNKA"
"6434","CLCKB","CLCNKB"
"6435","PLXA3","PLXNA3"
"6436","DYLT3","DYNLT3"
"6437","VAMP7","VAMP7"
"6438","GP143","GPR143"
"6439","XK","XK"
"6440","KS6A3","RPS6KA3"
"6441","BMX","BMX"
"6442","ZNF41","ZNF41"
"6443","ZN75D","ZNF75D"
"6444","AFF2","AFF2"
"6445","PRKX","PRKX"
"6446","AFF1","AFF1"
"6447","AFF3","AFF3"
"6448","ADCY7","ADCY7"
"6449","GUC2F","GUCY2F"
"6450","NR0B1","NR0B1"
"6451","TKTL1","TKTL1"
"6452","AK1D1","AKR1D1"
"6453","HDGF","HDGF"
"6454","CDR1","CDR1"
"6455","TDGF3","TDGF1P3"
"6456","CASP5","CASP5"
"6457","LUM","LUM"
"6458","PRELP","PRELP"
"6459","CNN1","CNN1"
"6460","CCNH","CCNH"
"6461","MAT1","MNAT1"
"6462","NEK2","NEK2"
"6463","NEK3","NEK3"
"6464","NEK4","NEK4"
"6465","CCNG1","CCNG1"
"6466","UB2E1","UBE2E1"
"6467","NDUA8","NDUFA8"
"6468","ROA3","HNRNPA3"
"6469","FUT6","FUT6"
"6470","MYOM1","MYOM1"
"6471","RND2","RND2"
"6472","6PGD","PGD"
"6473","HNRPM","HNRNPM"
"6474","IMA1","KPNA2"
"6475","IMA5","KPNA1"
"6476","NCBP2","NCBP2"
"6477","GDS1","RAP1GDS1"
"6478","JAK3","JAK3"
"6479","DGKE","DGKE"
"6480","RPAB3","POLR2H"
"6481","RPB11","POLR2J"
"6482","MP2K6","MAP2K6"
"6483","GDIR1","ARHGDIA"
"6484","GDIR2","ARHGDIB"
"6485","CTR2","SLC7A2"
"6486","AGFG1","AGFG1"
"6487","HNRPF","HNRNPF"
"6488","STAT2","STAT2"
"6489","TF2AA","GTF2A1"
"6490","T2AG","GTF2A2"
"6491","MSH6","MSH6"
"6492","KIF11","KIF11"
"6493","VAV2","VAV2"
"6494","ZN133","ZNF133"
"6495","ZN136","ZNF136"
"6496","ZN140","ZNF140"
"6497","ZN131","ZNF131"
"6498","ZN132","ZNF132"
"6499","ZN134","ZNF134"
"6500","ZN135","ZNF135"
"6501","ZN137","ZNF137P"
"6502","ZN138","ZNF138"
"6503","ZN142","ZNF142"
"6504","ZN143","ZNF143"
"6505","RBM5","RBM5"
"6506","CHIO","CHN2"
"6507","RIDA","RIDA"
"6508","SPSY","SMS"
"6509","HXK2","HK2"
"6510","HXK3","HK3"
"6511","EFNA3","EFNA3"
"6512","EFNA4","EFNA4"
"6513","EFNB2","EFNB2"
"6514","EFNA5","EFNA5"
"6515","RM12","MRPL12"
"6516","STC1","STC1"
"6517","DGKQ","DGKQ"
"6518","NDST1","NDST1"
"6519","NDST2","NDST2"
"6520","THOP1","THOP1"
"6521","AK1C2","AKR1C2"
"6522","CAZA1","CAPZA1"
"6523","HMGA2","HMGA2"
"6524","CRIP2","CRIP2"
"6525","PDX1","PDX1"
"6526","NUP98","NUP98"
"6527","GBX2","GBX2"
"6528","NKX25","NKX2-5"
"6529","LBX1","LBX1"
"6530","NAR1","ART1"
"6531","BIEA","BLVRA"
"6532","TXTP","SLC25A1"
"6533","PPP5","PPP5C"
"6534","PLK1","PLK1"
"6535","DAPK1","DAPK1"
"6536","ARFP2","ARFIP2"
"6537","ARFP1","ARFIP1"
"6538","NUDT6","NUDT6"
"6539","NUBP1","NUBP1"
"6540","ACLY","ACLY"
"6541","CO4A4","COL4A4"
"6542","FOSB","FOSB"
"6543","CEBPG","CEBPG"
"6544","MAP11","METAP1"
"6545","SUCA","SUCLG1"
"6546","MVD1","MVD"
"6547","PGTB1","PGGT1B"
"6548","PGTB2","RABGGTB"
"6549","COPB","COPB1"
"6550","COPA","COPA"
"6551","CATC","CTSC"
"6552","LIMK1","LIMK1"
"6553","LIMK2","LIMK2"
"6554","CRBA2","CRYBA2"
"6555","CRBA4","CRYBA4"
"6556","CRBB1","CRYBB1"
"6557","CLH2","CLTCL1"
"6558","AP3M2","AP3M2"
"6559","AP2S1","AP2S1"
"6560","CCHL","HCCS"
"6561","ITA8","ITGA8"
"6562","MK12","MAPK12"
"6563","MK10","MAPK10"
"6564","SC5A3","SLC5A3"
"6565","PTTG","PTTG1IP"
"6566","RPAB4","POLR2K"
"6567","TTC3","TTC3"
"6568","RCAN1","RCAN1"
"6569","SMTN","SMTN"
"6570","PLAT3","PLAAT3"
"6571","MOT1","SLC16A1"
"6572","IST1","IST1"
"6573","SC24C","SEC24C"
"6574","TCP4","SUB1"
"6575","DPOG1","POLG"
"6576","ICLN","CLNS1A"
"6577","CRIS1","CRISP1"
"6578","CRIS3","CRISP3"
"6579","BLM","BLM"
"6580","SYRC","RARS1"
"6581","HIRA","HIRA"
"6582","VMAT1","SLC18A1"
"6583","ATX3","ATXN3"
"6584","ATX1","ATXN1"
"6585","HAP1","HAP1"
"6586","ATN1","ATN1"
"6587","TERF1","TERF1"
"6588","PMS1","PMS1"
"6589","PMS2","PMS2"
"6590","CACB3","CACNB3"
"6591","CA2D1","CACNA2D1"
"6592","MYOM2","MYOM2"
"6593","LIPR1","PNLIPRP1"
"6594","LIPR2","PNLIPRP2"
"6595","OAZ1","OAZ1"
"6596","SYYC","YARS1"
"6597","UBP14","USP14"
"6598","AAKG1","PRKAG1"
"6599","AAPK2","PRKAA2"
"6600","HSP72","HSPA2"
"6601","BCAT1","BCAT1"
"6602","AT12A","ATP12A"
"6603","AT1B3","ATP1B3"
"6604","ATNG","FXYD2"
"6605","RD23A","RAD23A"
"6606","RD23B","RAD23B"
"6607","PDE1A","PDE1A"
"6608","EPHB3","EPHB3"
"6609","EPHA5","EPHA5"
"6610","EPHB4","EPHB4"
"6611","EPHB1","EPHB1"
"6612","EPHA4","EPHA4"
"6613","DVLP1","DVL1P1"
"6614","ARSF","ARSF"
"6615","ANAG","NAGLU"
"6616","GALC","GALC"
"6617","KAD2","AK2"
"6618","PRRX1","PRRX1"
"6619","GAS1","GAS1"
"6620","PTN5","PTPN5"
"6621","GYS2","GYS2"
"6622","NRL","NRL"
"6623","EMP1","EMP1"
"6624","EMP2","EMP2"
"6625","EMP3","EMP3"
"6626","UDB15","UGT2B15"
"6627","HMCS2","HMGCS2"
"6628","P5CS","ALDH18A1"
"6629","SNAA","NAPA"
"6630","ADPRH","ADPRH"
"6631","SLUR1","SLURP1"
"6632","MFAP2","MFAP2"
"6633","AIF1","AIF1"
"6634","IF5","EIF5"
"6635","S12A2","SLC12A2"
"6636","S12A3","SLC12A3"
"6637","PSMD4","PSMD4"
"6638","DRG2","DRG2"
"6639","GEM","GEM"
"6640","RAD","RRAD"
"6641","NR1H2","NR1H2"
"6642","APOC4","APOC4"
"6643","PLTP","PLTP"
"6644","XPO2","CSE1L"
"6645","BI1","TMBIM6"
"6646","AQP5","AQP5"
"6647","TERA","VCP"
"6648","IOD3","DIO3"
"6649","FGF8","FGF8"
"6650","MFAP1","MFAP1"
"6651","MFAP3","MFAP3"
"6652","MFAP4","MFAP4"
"6653","ECHB","HADHB"
"6654","PAR2","F2RL1"
"6655","AQP4","AQP4"
"6656","UCN1","UCN"
"6657","INHBC","INHBC"
"6658","GDF10","GDF10"
"6659","MANF","MANF"
"6660","MTP","MTTP"
"6661","NCKPL","NCKAP1L"
"6662","AFAD","AFDN"
"6663","AF10","MLLT10"
"6664","AF17","MLLT6"
"6665","ELL","ELL"
"6666","BRPF1","BRPF1"
"6667","NP1L1","NAP1L1"
"6668","CASP7","CASP7"
"6669","CASP9","CASP9"
"6670","CASP6","CASP6"
"6671","GP2","GP2"
"6672","ADK","ADK"
"6673","DSRAD","ADAR"
"6674","LAMB2","LAMB2"
"6675","CDN2D","CDKN2D"
"6676","CADH4","CDH4"
"6677","CADH6","CDH6"
"6678","CADH8","CDH8"
"6679","CAD11","CDH11"
"6680","CAD12","CDH12"
"6681","CAD13","CDH13"
"6682","CAD15","CDH15"
"6683","FOXG1","FOXG1"
"6684","FOXA1","FOXA1"
"6685","FOXA3","FOXA3"
"6686","TPD52","TPD52"
"6687","LMIP","LIM2"
"6688","ANM2","PRMT2"
"6689","PKNX1","PKNOX1"
"6690","SEC13","SEC13"
"6691","NH2L1","SNU13"
"6692","PAX9","PAX9"
"6693","CCL23","CCL23"
"6694","CCL18","CCL18"
"6695","PSA","NPEPPS"
"6696","ALR","GFER"
"6697","HNRH2","HNRNPH2"
"6698","XG","XG"
"6699","SCOT1","OXCT1"
"6700","SH3BG","SH3BGR"
"6701","UCP2","UCP2"
"6702","SUMO3","SUMO3"
"6703","EIF3B","EIF3B"
"6704","RAG2","RAG2"
"6705","FCGRN","FCGRT"
"6706","UCP3","UCP3"
"6707","BID","BID"
"6708","ATPK","ATP5MF"
"6709","GFRA1","GFRA1"
"6710","DLX1","DLX1"
"6711","DLX5","DLX5"
"6712","DLX6","DLX6"
"6713","TPTE","TPTE"
"6714","NDUV3","NDUFV3"
"6715","RRP1","RRP1"
"6716","SYMC","MARS1"
"6717","ITA1","ITGA1"
"6718","CATW","CTSW"
"6719","ARP19","ARPP19"
"6720","MAZ","MAZ"
"6721","CMC4","CMC4"
"6722","MTCP1","MTCP1"
"6723","TCL1A","TCL1A"
"6724","DPOE2","POLE2"
"6725","P2RX3","P2RX3"
"6726","AP1S2","AP1S2"
"6727","ATP68","ATP5MPL"
"6728","ATP5E","ATP5F1E"
"6729","ATP5I","ATP5ME"
"6730","LEG4","LGALS4"
"6731","HDAC4","HDAC4"
"6732","IF6","EIF6"
"6733","CAV3","CAV3"
"6734","CTBP2","CTBP2"
"6735","DSCR4","DSCR4"
"6736","NDUA6","NDUFA6"
"6737","TM50B","TMEM50B"
"6738","ARL4C","ARL4C"
"6739","PEX3","PEX3"
"6740","NDK5","NME5"
"6741","PER3","PER3"
"6742","SOX10","SOX10"
"6743","KCNQ4","KCNQ4"
"6744","WNT3","WNT3"
"6745","WNT3A","WNT3A"
"6746","WNT4","WNT4"
"6747","WNT7B","WNT7B"
"6748","RP1","RP1"
"6749","NETR","PRSS12"
"6750","CLD15","CLDN15"
"6751","CLD6","CLDN6"
"6752","CLD8","CLDN8"
"6753","CLD12","CLDN12"
"6754","CLD17","CLDN17"
"6755","BACE1","BACE1"
"6756","EP3B","EDDM3B"
"6757","CLD18","CLDN18"
"6758","CLD20","CLDN20"
"6759","GSC","GSC"
"6760","DHB7","HSD17B7"
"6761","BCAR1","BCAR1"
"6762","STX17","STX17"
"6763","NRG3","NRG3"
"6764","RBM11","RBM11"
"6765","H2BFS","H2BS1"
"6766","PIGP","PIGP"
"6767","DSCR6","RIPPLY3"
"6768","G6PT2","SLC37A1"
"6769","HUNK","HUNK"
"6770","SIK1","SIK1"
"6771","RWD2B","RWDD2B"
"6772","PRD15","PRDM15"
"6773","SOX8","SOX8"
"6774","UBS3A","UBASH3A"
"6775","CF298","CFAP298"
"6776","M3KCL","MAP3K7CL"
"6777","RIPK4","RIPK4"
"6778","WDR4","WDR4"
"6779","TBX4","TBX4"
"6780","SCND1","SCAND1"
"6781","JAM2","JAM2"
"6782","TMM33","TMEM33"
"6783","NAC3","SLC8A3"
"6784","SYJ2B","SYNJ2BP"
"6785","GEMI4","GEMIN4"
"6786","EVC","EVC"
"6787","KLF3","KLF3"
"6788","PCBP3","PCBP3"
"6789","PCBP4","PCBP4"
"6790","TMPS3","TMPRSS3"
"6791","RAB38","RAB38"
"6792","CAR18","CARD18"
"6793","RAB25","RAB25"
"6794","CORO7","CORO7"
"6795","TCTA","TCTA"
"6796","CLD2","CLDN2"
"6797","NU107","NUP107"
"6798","GSDMD","GSDMD"
"6799","SNX16","SNX16"
"6800","RGS8","RGS8"
"6801","SELB","EEFSEC"
"6802","CXA9","GJA9"
"6803","FBXW4","FBXW4"
"6804","KCNKA","KCNK10"
"6805","CABP4","CABP4"
"6806","SESN2","SESN2"
"6807","SESN3","SESN3"
"6808","FOXL2","FOXL2"
"6809","ISK7","SPINK7"
"6810","EPIPL","EPPK1"
"6811","INHBE","INHBE"
"6812","OR1D5","OR1D5"
"6813","OR2B6","OR2B6"
"6814","OR4D2","OR4D2"
"6815","O10A3","OR10A3"
"6816","O12D2","OR12D2"
"6817","LOXL3","LOXL3"
"6818","PROK1","PROK1"
"6819","VSX2","VSX2"
"6820","ZN121","ZNF121"
"6821","ANTR2","ANTXR2"
"6822","MLF1","MLF1"
"6823","ATS12","ADAMTS12"
"6824","NXPH1","NXPH1"
"6825","CLRN1","CLRN1"
"6826","FAM3B","FAM3B"
"6827","CU058","C21orf58"
"6828","SI11A","SMIM11A"
"6829","CU067","LINC01547"
"6830","CU042","LINC00158"
"6831","MTPN","MTPN"
"6832","FXYD7","FXYD7"
"6833","FXYD8","FXYD6P3"
"6834","YBEY","YBEY"
"6835","EVA1C","EVA1C"
"6836","S26A5","SLC26A5"
"6837","TIRAP","TIRAP"
"6838","RHBL3","RHBDL3"
"6839","H2B1D","H2BC5"
"6840","DSCR9","DSCR9"
"6841","DSC10","DSCR10"
"6842","RTP1","RTP1"
"6843","CU082","LINC00310"
"6844","CU084","LINC00313"
"6845","NLRP6","NLRP6"
"6846","NAL11","NLRP11"
"6847","NAL12","NLRP12"
"6848","NALP5","NLRP5"
"6849","BRAS2","BRWD1-AS2"
"6850","B3AS1","B3GALT5-AS1"
"6851","CHM4P","CHMP4BP1"
"6852","TSAS2","TSPEAR-AS2"
"6853","CU093","LINC00315"
"6854","STAR6","STARD6"
"6855","DAOA","DAOA"
"6856","RAB15","RAB15"
"6857","TPPP2","TPPP2"
"6858","ATS20","ADAMTS20"
"6859","T2R38","TAS2R38"
"6860","T2R39","TAS2R39"
"6861","T2R40","TAS2R40"
"6862","T2R41","TAS2R41"
"6863","T2R43","TAS2R43"
"6864","T2R31","TAS2R31"
"6865","T2R45","TAS2R45"
"6866","T2R46","TAS2R46"
"6867","T2R30","TAS2R30"
"6868","T2R19","TAS2R19"
"6869","T2R20","TAS2R20"
"6870","T2R50","TAS2R50"
"6871","T2R60","TAS2R60"
"6872","FXYD4","FXYD4"
"6873","DEF1","DEFA1"
"6874","DEF3","DEFA3"
"6875","GBG2","GNG2"
"6876","MNARL","MINAR2"
"6877","AP3S2","AP3S2"
"6878","GPX6","GPX6"
"6879","SELV","SELENOV"
"6880","Z280A","ZNF280A"
"6881","BPIB3","BPIFB3"
"6882","BPIB4","BPIFB4"
"6883","D131A","DEFB131A"
"6884","LIRA4","LILRA4"
"6885","DJB13","DNAJB13"
"6886","OR2B8","OR2B8P"
"6887","ZN445","ZNF445"
"6888","MCCD1","MCCD1"
"6889","KR121","KRTAP12-1"
"6890","KR122","KRTAP12-2"
"6891","ARPC4","ARPC4"
"6892","ELOF1","ELOF1"
"6893","APC15","ANAPC15"
"6894","HILS1","H1-9P"
"6895","KR10A","KRTAP10-10"
"6896","DEFB1","DEFB1"
"6897","CD81","CD81"
"6898","SC61G","SEC61G"
