"","Uniprot.Name","Gene"
"5670","GNAT1","Gnat1"
"5671","HXB9","Hoxb9"
"5672","ZFY2","Zfy2"
"5673","PRI1","Prim1"
"5674","FCER2","Fcer2"
"5675","BMP6","Bmp6"
"5676","IGLL1","Igll1"
"5677","ACHE","Chrne"
"5678","TNNC2","Tnnc2"
"5679","SCF","Kitlg"
"5680","CP2A5","Cyp2a5"
"5681","GDF1","Gdf1"
"5682","MAG","Mag"
"5683","PLMN","Plg"
"5684","EVI2A","Evi2a"
"5685","KLRA1","Klra1"
"5686","TPM3","Tpm3"
"5687","UBL4A","Ubl4a"
"5688","P3","Slc10a3"
"5689","CO2","C2"
"5690","IL5RA","Il5ra"
"5691","BDNF","Bdnf"
"5692","MYO5B","Myo5b"
"5693","BMP2","Bmp2"
"5694","BMP4","Bmp4"
"5695","GNA11","Gna11"
"5696","GNAQ","Gnaq"
"5697","ALD1","Akr1b7"
"5698","MDR3","Abcb4"
"5699","MDR1A","Abcb1a"
"5700","CYTC","Cst3"
"5701","ENOB","Eno3"
"5702","WNT2","Wnt2"
"5703","ANGI","Ang"
"5704","VTDB","Gc"
"5705","LMNB2","Lmnb2"
"5706","FGF6","Fgf6"
"5707","NEC2","Pcsk2"
"5708","GRPR","Grpr"
"5709","TRFR","Trhr"
"5710","GPX5","Gpx5"
"5711","RAG2","Rag2"
"5712","FGFR2","Fgfr2"
"5713","MCPT4","Mcpt4"
"5714","ACES","Ache"
"5715","PSPC","Sftpc"
"5716","MCPT3","Mcpt3"
"5717","CMA1","Cma1"
"5718","TRYB2","Tpsb2"
"5719","CD72","Cd72"
"5720","PO3F1","Pou3f1"
"5721","MFGM","Mfge8"
"5722","TAP1","Tap1"
"5723","TGM2","Tgm2"
"5724","EMB","Emb"
"5725","PENK","Penk"
"5726","TAL1","Tal1"
"5727","ZFP42","Zfp42"
"5728","IL6RA","Il6ra"
"5729","HEMH","Fech"
"5730","GA45B","Gadd45b"
"5731","HNF1A","Hnf1a"
"5732","MYD88","Myd88"
"5733","EDN1","Edn1"
"5734","EDN2","Edn2"
"5735","PGH1","Ptgs1"
"5736","CLK1","Clk1"
"5737","WT1","Wt1"
"5738","A1AT2","Serpina1b"
"5739","RARB","Rarb"
"5740","CD3E","Cd3e"
"5741","CBL","Cbl"
"5742","GBRG2","Gabrg2"
"5743","WNT4","Wnt4"
"5744","WNT5A","Wnt5a"
"5745","WNT5B","Wnt5b"
"5746","WNT6","Wnt6"
"5747","PAI1","Serpine1"
"5748","PTHR","Pthlh"
"5749","AP1G1","Ap1g1"
"5750","TTP","Zfp36"
"5751","HEM3","Hmbs"
"5752","GBRD","Gabrd"
"5753","RABP2","Crabp2"
"5754","EIF3A","Eif3a"
"5755","FURIN","Furin"
"5756","CBX3","Cbx3"
"5757","PPARA","Ppara"
"5758","CXA1","Gja1"
"5759","MOV10","Mov10"
"5760","OLF15","Olfr15"
"5761","KPCL","Prkch"
"5762","KCNE1","Kcne1"
"5763","GGTA1","Ggta1"
"5764","BMP7","Bmp7"
"5765","PDE6B","Pde6b"
"5766","HXD8","Hoxd8"
"5767","XRCC6","Xrcc6"
"5768","PNPH","Pnp"
"5769","PIMT","Pcmt1"
"5770","ACRO","Acr"
"5771","CAH5A","Ca5a"
"5772","FCL","Tsta3"
"5773","ZFA","Zfa"
"5774","IRF8","Irf8"
"5775","EVX1","Evx1"
"5776","NFYA","Nfya"
"5777","DCHS","Hdc"
"5778","GATA3","Gata3"
"5779","BGAL","Glb1"
"5780","PCGF2","Pcgf2"
"5781","MDM2","Mdm2"
"5782","HXD12","Hoxd12"
"5783","HXD11","Hoxd11"
"5784","GRIA1","Gria1"
"5785","GRIA2","Gria2"
"5786","TCEA3","Tcea3"
"5787","IRF2","Irf2"
"5788","CRYAB","Cryab"
"5789","TISD","Zfp36l2"
"5790","TISB","Zfp36l1"
"5791","EST1C","Ces1c"
"5792","5HT3A","Htr3a"
"5793","ITAL","Itgal"
"5794","CD3Z","Cd247"
"5795","CATA","Cat"
"5796","BCAT1","Bcat1"
"5797","PPIB","Ppib"
"5798","WNT7A","Wnt7a"
"5799","ZN239","Znf239"
"5800","CAPG","Capg"
"5801","CP2DA","Cyp2d10"
"5802","CP2DB","Cyp2d11"
"5803","GSTA4","Gsta4"
"5804","MYP2","Pmp2"
"5805","LKHA4","Lta4h"
"5806","TY3H","Th"
"5807","IMDH2","Impdh2"
"5808","AL1A1","Aldh1a1"
"5809","TEC","Tec"
"5810","PAX3","Pax3"
"5811","CRYAA","Cryaa"
"5812","PPAL","Acp2"
"5813","MPRD","M6pr"
"5814","MYF5","Myf5"
"5815","ASGR2","Asgr2"
"5816","CD11B","Cdk11b"
"5817","CD24","Cd24"
"5818","3BHS1","Hsd3b1"
"5819","PPBI","Iap"
"5820","PPBN","Alpg"
"5821","CCNB1","Ccnb1"
"5822","IL1RA","Il1rn"
"5823","TNR1A","Tnfrsf1a"
"5824","TNR1B","Tnfrsf1b"
"5825","MCM3","Mcm3"
"5826","NECD","Ndn"
"5827","CO8A2","Col8a2"
"5828","CCND1","Ccnd1"
"5829","PO2F1","Pou2f1"
"5830","RS2","Rps2"
"5831","TNR6","Fas"
"5832","URIC","Uox"
"5833","TIMP2","Timp2"
"5834","NFKB1","Nfkb1"
"5835","RBTN2","Lmo2"
"5836","LYN","Lyn"
"5837","BMI1","Bmi1"
"5838","CD19","Cd19"
"5839","ADRB3","Adrb3"
"5840","UBF1","Ubtf"
"5841","ITB7","Itgb7"
"5842","TLN1","Tln1"
"5843","EZRI","Ezr"
"5844","MOES","Msn"
"5845","RADI","Rdx"
"5846","GBRA2","Gabra2"
"5847","GBRA3","Gabra3"
"5848","3BHS2","Hsd3b2"
"5849","3BHS3","Hsd3b3"
"5850","FCGR1","Fcgr1"
"5851","MGMT","Mgmt"
"5852","CTNA1","Ctnna1"
"5853","KLKB1","Klkb1"
"5854","FLI1","Fli1"
"5855","CMGA","Chga"
"5856","PTMA","Ptma"
"5857","CFTR","Cftr"
"5858","U2AF2","U2af2"
"5859","DHE3","Glud1"
"5860","P85A","Pik3r1"
"5861","PSMD7","Psmd7"
"5862","PGFRA","Pdgfra"
"5863","SYSC","Sars1"
"5864","MARCS","Marcks"
"5865","TWST1","Twist1"
"5866","FKB1A","Fkbp1a"
"5867","HGFL","Mst1"
"5868","IL3RA","Il3ra"
"5869","IL3B2","Csf2rb2"
"5870","IL3RB","Csf2rb"
"5871","S10A8","S100a8"
"5872","AVR2A","Acvr2a"
"5873","AVR2B","Acvr2b"
"5874","MA2A1","Man2a1"
"5875","RSMB","Snrpb"
"5876","TGFB2","Tgfb2"
"5877","MIS","Amh"
"5878","WNT3A","Wnt3a"
"5879","TNR5","Cd40"
"5880","CERS1","Cers1"
"5881","MAP4","Map4"
"5882","CD40L","Cd40lg"
"5883","MYP0","Mpz"
"5884","ETS1","Ets1"
"5885","GNA12","Gna12"
"5886","GNA13","Gna13"
"5887","PLAP","Plaa"
"5888","XRCC5","Xrcc5"
"5889","LIPC","Lipc"
"5890","RL3","Rpl3"
"5891","H2AX","H2ax"
"5892","PDE6A","Pde6a"
"5893","RGRF1","Rasgrf1"
"5894","GBRG3","Gabrg3"
"5895","CREM","Crem"
"5896","PDIA3","Pdia3"
"5897","LEF1","Lef1"
"5898","CCL6","Ccl6"
"5899","CP17A","Cyp17a1"
"5900","CENPB","Cenpb"
"5901","LYL1","Lyl1"
"5902","MGAT1","Mgat1"
"5903","KLRBA","Klrb1a"
"5904","KRBBA","Klrb1b"
"5905","KLRBC","Klrb1c"
"5906","VAV","Vav1"
"5907","HNF1B","Hnf1b"
"5908","IL1R2","Il1r2"
"5909","BRAF","Braf"
"5910","CEBPB","Cebpb"
"5911","WNT7B","Wnt7b"
"5912","PSB8","Psmb8"
"5913","PSB9","Psmb9"
"5914","DMA","H2-DMa"
"5915","MT3","Mt3"
"5916","CXG1","Gjc1"
"5917","CXB1","Gjb1"
"5918","CXB3","Gjb3"
"5919","CXA4","Gja4"
"5920","CXA8","Gja8"
"5921","ACOC","Aco1"
"5922","CATG","Ctsg"
"5923","LYOX","Lox"
"5924","DEFA2","Defa2"
"5925","DEFA3","Defa3"
"5926","DEFA4","Defa4"
"5927","DEFA5","Defa5"
"5928","ETV4","Etv4"
"5929","5HT1B","Htr1b"
"5930","APEX1","Apex1"
"5931","HXD9","Hoxd9"
"5932","HXD10","Hoxd10"
"5933","ADHX","Adh5"
"5934","CO2A1","Col2a1"
"5935","DUS1","Dusp1"
"5936","SC6A9","Slc6a9"
"5937","MAX","Max"
"5938","IPP","Ipp"
"5939","CP19A","Cyp19a1"
"5940","PURA1","Adss1"
"5941","CAH8","Ca8"
"5942","KCC2B","Camk2b"
"5943","PGS1","Bgn"
"5944","PGS2","Dcn"
"5945","NP1L1","Nap1l1"
"5946","ATX10","Atxn10"
"5947","CELF1","Celf1"
"5948","NCKP1","Nckap1"
"5949","SEPT4","Septin4"
"5950","BRI3","Bri3"
"5951","SNAB","Napb"
"5952","MUG1","Mug1"
"5953","MUG2","Mug2"
"5954","MRP","Marcksl1"
"5955","RXRA","Rxra"
"5956","RXRB","Rxrb"
"5957","RXRG","Rxrg"
"5958","KIF5C","Kif5c"
"5959","KIF2A","Kif2a"
"5960","KIF3A","Kif3a"
"5961","I23O1","Ido1"
"5962","GRN","Grn"
"5963","MEP1A","Mep1a"
"5964","PTPRM","Ptprm"
"5965","DPP4","Dpp4"
"5966","MMP3","Mmp3"
"5967","KPCD","Prkcd"
"5968","TBP","Tbp"
"5969","PCSK4","Pcsk4"
"5970","CCN2","Ccn2"
"5971","EPHA3","Epha3"
"5972","PABP1","Pabpc1"
"5973","PTN6","Ptpn6"
"5974","PTN22","Ptpn22"
"5975","GBB4","Gnb4"
"5976","FRIL1","Ftl1"
"5977","HEXA","Hexa"
"5978","CASP1","Casp1"
"5979","NOS2","Nos2"
"5980","VCAM1","Vcam1"
"5981","CASP2","Casp2"
"5982","NEDD8","Nedd8"
"5983","SPA3C","Serpina3c"
"5984","FETUA","Ahsg"
"5985","LALBA","Lalba"
"5986","AGTRA","Agtr1a"
"5987","AGTRB","Agtr1b"
"5988","OAT","Oat"
"5989","VTNC","Vtn"
"5990","TYRP2","Dct"
"5991","CNGA1","Cnga1"
"5992","TEAD1","Tead1"
"5993","GSTA3","Gsta3"
"5994","MSRE","Msr1"
"5995","KCRU","Ckmt1"
"5996","CCNB2","Ccnb2"
"5997","CCND2","Ccnd2"
"5998","CCND3","Ccnd3"
"5999","CDK4","Cdk4"
"6000","MPIP2","Cdc25b"
"6001","AL5AP","Alox5ap"
"6002","PPIC","Ppic"
"6003","NKTR","Nktr"
"6004","FKBP4","Fkbp4"
"6005","ADA2B","Adra2b"
"6006","NK1R","Tacr1"
"6007","NK2R","Tacr2"
"6008","MAS","Mas1"
"6009","PE2R3","Ptger3"
"6010","PAR1","F2r"
"6011","AHR","Ahr"
"6012","CBX2","Cbx2"
"6013","GNA14","Gna14"
"6014","GNA15","Gna15"
"6015","HMGB2","Hmgb2"
"6016","DRD3","Drd3"
"6017","LSHR","Lhcgr"
"6018","GPR83","Gpr83"
"6019","SSR1","Sstr1"
"6020","SSR2","Sstr2"
"6021","CCL5","Ccl5"
"6022","SVS5","Svs5"
"6023","SSR3","Sstr3"
"6024","5HT5A","Htr5a"
"6025","TA2R","Tbxa2r"
"6026","C5AR1","C5ar1"
"6027","CTND1","Ctnnd1"
"6028","DESM","Des"
"6029","CD28","Cd28"
"6030","AIMP1","Aimp1"
"6031","PDGFB","Pdgfb"
"6032","HXA2","Hoxa2"
"6033","UBA1Y","Uba1y"
"6034","HXC10","Hoxc10"
"6035","SUH","Rbpj"
"6036","HXA10","Hoxa10"
"6037","HXA11","Hoxa11"
"6038","HXC11","Hoxc11"
"6039","GSX1","Gsx1"
"6040","GSX2","Gsx2"
"6041","KAP3","Prkar2b"
"6042","PO3F2","Pou3f2"
"6043","PO3F3","Pou3f3"
"6044","PO2F3","Pou2f3"
"6045","5HT5B","Htr5b"
"6046","DPEP1","Dpep1"
"6047","PA2GA","Pla2g2a"
"6048","SAA4","Saa4"
"6049","SC6A1","Slc6a1"
"6050","S6A13","Slc6a13"
"6051","S6A11","Slc6a11"
"6052","S6A12","Slc6a12"
"6053","NOTC4","Notch4"
"6054","S10A9","S100a9"
"6055","AKT1","Akt1"
"6056","ACBP","Dbi"
"6057","CEAM1","Ceacam1"
"6058","MP2K1","Map2k1"
"6059","AREG","Areg"
"6060","CD68","Cd68"
"6061","NLTP","Scp2"
"6062","GTR3","Slc2a3"
"6063","HXC5","Hoxc5"
"6064","LA","Ssb"
"6065","GHRHR","Ghrhr"
"6066","PAX2","Pax2"
"6067","PAX4","Pax4"
"6068","ACM4","Chrm4"
"6069","DRG1","Drg1"
"6070","PE2R4","Ptger4"
"6071","ANT3","Serpinc1"
"6072","BKRB2","Bdkrb2"
"6073","OPRD","Oprd1"
"6074","5HT7R","Htr7"
"6075","MEOX1","Meox1"
"6076","MEOX2","Meox2"
"6077","NECT2","Nectin2"
"6078","VIP","Vip"
"6079","CST8","Cst8"
"6080","PRVA","Pvalb"
"6081","RASK","Kras"
"6082","SYWC","Wars1"
"6083","ROM1","Rom1"
"6084","TNFL8","Tnfsf8"
"6085","MC3R","Mc3r"
"6086","CAD15","Cdh15"
"6087","KIF1A","Kif1a"
"6088","KIF4","Kif4"
"6089","KIF5A","Kif5a"
"6090","NEDD1","Nedd1"
"6091","STF1","Nr5a1"
"6092","CP2F2","Cyp2f2"
"6093","MMP2","Mmp2"
"6094","MMP13","Mmp13"
"6095","OPRK","Oprk1"
"6096","PROC","Proc"
"6097","DPOLA","Pola1"
"6098","PRI2","Prim2"
"6099","DPOA2","Pola2"
"6100","APOC3","Apoc3"
"6101","GUC2A","Guca2a"
"6102","FPR1","Fpr1"
"6103","INAR1","Ifnar1"
"6104","RANG","Ranbp1"
"6105","AP2A","Tfap2a"
"6106","RECO","Rcvrn"
"6107","FAK1","Ptk2"
"6108","BMP8A","Bmp8a"
"6109","MIF","Mif"
"6110","IL2RG","Il2rg"
"6111","HYES","Ephx2"
"6112","ASGR1","Asgr1"
"6113","APOC1","Apoc1"
"6114","MMP12","Mmp12"
"6115","5HT2C","Htr2c"
"6116","ADRB1","Adrb1"
"6117","O1537","Olfr1537"
"6118","OLF13","Olfr13"
"6119","OL143","Olfr143"
"6120","OLF6","Olfr6"
"6121","UBP4","Usp4"
"6122","CYT3","Stfa3"
"6123","CYT2","Stfa2"
"6124","CYT1","Stfa1"
"6125","REG3B","Reg3b"
"6126","PTN11","Ptpn11"
"6127","SFTPA","Sftpa1"
"6128","RAB3D","Rab3d"
"6129","RAB5C","Rab5c"
"6130","RAB6A","Rab6a"
"6131","RAB21","Rab21"
"6132","RAB12","Rab12"
"6133","RB22A","Rab22a"
"6134","RAB23","Rab23"
"6135","RAB24","Rab24"
"6136","RAB17","Rab17"
"6137","RAB18","Rab18"
"6138","RAB19","Rab19"
"6139","RAB20","Rab20"
"6140","CD22","Cd22"
"6141","ICAM2","Icam2"
"6142","CXCR2","Cxcr2"
"6143","CRFR1","Crhr1"
"6144","5HT2A","Htr2a"
"6145","AGTR2","Agtr2"
"6146","PE2R1","Ptger1"
"6147","OPRX","Oprl1"
"6148","FSHR","Fshr"
"6149","P2RY2","P2ry2"
"6150","HSPB7","Hspb7"
"6151","PPARD","Ppard"
"6152","GPR12","Gpr12"
"6153","GPR3","Gpr3"
"6154","PERT","Tpo"
"6155","HES1","Hes1"
"6156","NMDE1","Grin2a"
"6157","NMDZ1","Grin1"
"6158","TSP1","Thbs1"
"6159","NEU1","Oxt"
"6160","NEU2","Avp"
"6161","UPAR","Plaur"
"6162","LY6D","Ly6d"
"6163","LY6F","Ly6f"
"6164","LY6G","Ly6g"
"6165","ODPA","Pdha1"
"6166","ODPAT","Pdha2"
"6167","HUTH","Hal"
"6168","FAAA","Fah"
"6169","UBIM","Fau"
"6170","RET","Ret"
"6171","FBRL","Fbl"
"6172","KCNJ2","Kcnj2"
"6173","CALX","Canx"
"6174","IRS1","Irs1"
"6175","G6PC","G6pc"
"6176","FOXA1","Foxa1"
"6177","FOXA2","Foxa2"
"6178","FOXA3","Foxa3"
"6179","AP1M1","Ap1m1"
"6180","RFC1","Rfc1"
"6181","DDIT3","Ddit3"
"6182","ERCC5","Ercc5"
"6183","PRDX1","Prdx1"
"6184","SOX5","Sox5"
"6185","DMB","H2-DMb1"
"6186","TTK","Ttk"
"6187","CD81","Cd81"
"6188","GPM6A","Gpm6a"
"6189","GPM6B","Gpm6b"
"6190","PTN1","Ptpn1"
"6191","PTPRK","Ptprk"
"6192","PTN12","Ptpn12"
"6193","FOLR1","Folr1"
"6194","VGFR3","Flt4"
"6195","VGFR2","Kdr"
"6196","FMR1","Fmr1"
"6197","LDLR","Ldlr"
"6198","VGFR1","Flt1"
"6199","RL12","Rpl12"
"6200","RL18","Rpl18"
"6201","BTK","Btk"
"6202","FGF7","Fgf7"
"6203","EGFB2","Egfbp2"
"6204","K1B26","Klk1b26"
"6205","TAP2","Tap2"
"6206","THAS","Tbxas1"
"6207","SAR1A","Sar1a"
"6208","HEM6","Cpox"
"6209","BMR1A","Bmpr1a"
"6210","BMR1B","Bmpr1b"
"6211","GNL1","Gnl1"
"6212","PPM1B","Ppm1b"
"6213","NCPR","Por"
"6214","ACVR1","Acvr1"
"6215","CD69","Cd69"
"6216","FGF8","Fgf8"
"6217","PPARG","Pparg"
"6218","THB","Thrb"
"6219","TAGL","Tagln"
"6220","FBLN2","Fbln2"
"6221","DNLI1","Lig1"
"6222","HMGCL","Hmgcl"
"6223","HSF1","Hsf1"
"6224","HSF2","Hsf2"
"6225","UPK2","Upk2"
"6226","TTL","Ttl"
"6227","UF01","-"
"6228","UF02","-"
"6229","UF03","-"
"6230","UF04","-"
"6231","UF05","-"
"6232","UF06","-"
"6233","GRP75","Hspa9"
"6234","BGAT","Abo"
"6235","CADH4","Cdh4"
"6236","MBL1","Mbl1"
"6237","DYN1","Dnm1"
"6238","DYN2","Dnm2"
"6239","COIA1","Col18a1"
"6240","GRIK2","Grik2"
"6241","MA1A2","Man1a2"
"6242","TRAF1","Traf1"
"6243","TRAF2","Traf2"
"6244","ZO1","Tjp1"
"6245","LOX15","Alox15"
"6246","LOX12","Alox12"
"6247","FYN","Fyn"
"6248","CDN1A","Cdkn1a"
"6249","FEN1","Fen1"
"6250","TIMP3","Timp3"
"6251","CAP1","Cap1"
"6252","TKT","Tkt"
"6253","CHD1","Chd1"
"6254","CSF3R","Csf3r"
"6255","SDF1","Cxcl12"
"6256","TPO","Thpo"
"6257","CD82","Cd82"
"6258","CD9","Cd9"
"6259","VP26A","Vps26a"
"6260","VHL","Vhl"
"6261","TFAM","Tfam"
"6262","SOX6","Sox6"
"6263","SOX7","Sox7"
"6264","SMBP2","Ighmbp2"
"6265","SYT4","Syt4"
"6266","ANFB","Nppb"
"6267","DLX2","Dlx2"
"6268","PNMT","Pnmt"
"6269","INMT","Inmt"
"6270","TNFL6","Faslg"
"6271","RL28","Rpl28"
"6272","ID3","Id3"
"6273","ID2","Id2"
"6274","ID4","Id4"
"6275","MC5R","Mc5r"
"6276","TNFC","Ltb"
"6277","ELK4","Elk4"
"6278","LEP","Lep"
"6279","ETV2","Etv2"
"6280","ETV1","Etv1"
"6281","BCL6","Bcl6"
"6282","CETN1","Cetn1"
"6283","ACSL1","Acsl1"
"6284","KDM5C","Kdm5c"
"6285","ABCA1","Abca1"
"6286","ABCA2","Abca2"
"6287","CSK","Csk"
"6288","MATK","Matk"
"6289","MMP9","Mmp9"
"6290","NRAM1","Slc11a1"
"6291","CD27","Cd27"
"6292","TNFL9","Tnfsf9"
"6293","MBL2","Mbl2"
"6294","S19A1","Slc19a1"
"6295","TKN1","Tac1"
"6296","VIPR2","Vipr2"
"6297","PTH1R","Pth1r"
"6298","CD63","Cd63"
"6299","PBX1","Pbx1"
"6300","ELK1","Elk1"
"6301","ELK3","Elk3"
"6302","CD86","Cd86"
"6303","ECI1","Eci1"
"6304","FOXK1","Foxk1"
"6305","SEPT2","Septin2"
"6306","SEPT1","Septin1"
"6307","STAT1","Stat1"
"6308","STAT3","Stat3"
"6309","STAT4","Stat4"
"6310","STA5A","Stat5a"
"6311","STA5B","Stat5b"
"6312","PK3CA","Pik3ca"
"6313","EPS15","Eps15"
"6314","NKX12","Nkx1-2"
"6315","HMX3","Hmx3"
"6316","NKX25","Nkx2-5"
"6317","NKX22","Nkx2-2"
"6318","PURA","Pura"
"6319","TXK","Txk"
"6320","LIFR","Lifr"
"6321","HD","Htt"
"6322","OPRM","Oprm1"
"6323","GPT","Dpagt1"
"6324","PXMP2","Pxmp2"
"6325","TCPQ","Cct8"
"6326","EAA2","Slc1a2"
"6327","NODAL","Nodal"
"6328","CX6A2","Cox6a2"
"6329","CX6A1","Cox6a1"
"6330","TETN","Clec3b"
"6331","GDF5","Gdf5"
"6332","GDF6","Gdf6"
"6333","GDF7","Gdf7"
"6334","GUC1A","Guca1a"
"6335","PF2R","Ptgfr"
"6336","HHEX","Hhex"
"6337","COT2","Nr2f2"
"6338","NR2F6","Nr2f6"
"6339","LIT1","Reg1"
"6340","GP182","Gpr182"
"6341","CDX2","Cdx2"
"6342","MSH2","Msh2"
"6343","PI2R","Ptgir"
"6344","SOX15","Sox15"
"6345","H14","H1-4"
"6346","H11","H1-1"
"6347","H15","H1-5"
"6348","H13","H1-3"
"6349","EGR3","Egr3"
"6350","TLX1","Tlx1"
"6351","DCK","Dck"
"6352","RAD52","Rad52"
"6353","ZAP70","Zap70"
"6354","ITAV","Itgav"
"6355","SDC2","Sdc2"
"6356","MCPT8","Mcpt8"
"6357","IL12A","Il12a"
"6358","IL12B","Il12b"
"6359","TNFL4","Tnfsf4"
"6360","SOX18","Sox18"
"6361","HMX2","Hmx2"
"6362","NKX26","Nkx2-6"
"6363","PLIN2","Plin2"
"6364","ALDR","Akr1b1"
"6365","ALD2","Akr1b8"
"6366","NR5A2","Nr5a2"
"6367","CBP","Crebbp"
"6368","COF2","Cfl2"
"6369","MA1A1","Man1a1"
"6370","FKBP2","Fkbp2"
"6371","ACADM","Acadm"
"6372","RAGP1","Rangap1"
"6373","SIPA1","Sipa1"
"6374","SYT1","Syt1"
"6375","SYT2","Syt2"
"6376","KLF1","Klf1"
"6377","GPX3","Gpx3"
"6378","CDN1B","Cdkn1b"
"6379","GSTP2","Gstp2"
"6380","NSF","Nsf"
"6381","VPS4B","Vps4b"
"6382","PRS7","Psmc2"
"6383","RB11B","Rab11b"
"6384","ADX","Fdx1"
"6385","AINX","Ina"
"6386","MERL","Nf2"
"6387","PURA2","Adss2"
"6388","ZIC1","Zic1"
"6389","TULP2","Tulp2"
"6390","IEX1","Ier3"
"6391","PDCD2","Pdcd2"
"6392","MYO1B","Myo1b"
"6393","BRCC3","Brcc3"
"6394","NEDD4","Nedd4"
"6395","YAP1","Yap1"
"6396","STT3A","Stt3a"
"6397","QOR","Cryz"
"6398","GALA","Gal"
"6399","TES","Tes"
"6400","PAX7","Pax7"
"6401","PAX9","Pax9"
"6402","RP3A","Rph3a"
"6403","PA24A","Pla2g4a"
"6404","ALDH2","Aldh2"
"6405","AL3A1","Aldh3a1"
"6406","AL3A2","Aldh3a2"
"6407","TNR4","Tnfrsf4"
"6408","GRM8","Grm8"
"6409","CNR1","Cnr1"
"6410","TSHR","Tshr"
"6411","CAZA1","Capza1"
"6412","CAZA2","Capza2"
"6413","CAPZB","Capzb"
"6414","SRPRB","Srprb"
"6415","NSG2","Nsg2"
"6416","CCR7","Ccr7"
"6417","GSHR","Gsr"
"6418","EMP1","Emp1"
"6419","MTX1","Mtx1"
"6420","GLI1","Gli1"
"6421","MP2K4","Map2k4"
"6422","WEE1","Wee1"
"6423","MK14","Mapk14"
"6424","GFPT1","Gfpt1"
"6425","PFKAM","Pfkm"
"6426","SCG3","Scg3"
"6427","IL11","Il11"
"6428","IBP1","Igfbp1"
"6429","IBP2","Igfbp2"
"6430","IBP3","Igfbp3"
"6431","IBP4","Igfbp4"
"6432","IBP6","Igfbp6"
"6433","RL6","Rpl6"
"6434","RL29","Rpl29"
"6435","FOSL2","Fosl2"
"6436","FST","Fst"
"6437","REL1","Rln1"
"6438","CACP","Crat"
"6439","CNR2","Cnr2"
"6440","NK3R","Tacr3"
"6441","RES18","Resp18"
"6442","CRKL","Crkl"
"6443","MT4","Mt4"
"6444","RLA1","Rplp1"
"6445","RL5","Rpl5"
"6446","RL13","Rpl13"
"6447","RL36","Rpl36"
"6448","RPIA","Rpia"
"6449","XCL1","Xcl1"
"6450","EIF1","Eif1"
"6451","KSYK","Syk"
"6452","SAT1","Sat1"
"6453","TGFA","Tgfa"
"6454","GBX2","Gbx2"
"6455","ANXA5","Anxa5"
"6456","PA2GC","Pla2g2c"
"6457","GLRB","Glrb"
"6458","41","Epb41"
"6459","VDR","Vdr"
"6460","CCL11","Ccl11"
"6461","EDN3","Edn3"
"6462","TEAD2","Tead2"
"6463","EDNRB","Ednrb"
"6464","GA45A","Gadd45a"
"6465","DCE1","Gad1"
"6466","DCE2","Gad2"
"6467","IL15","Il15"
"6468","LEPR","Lepr"
"6469","RFX1","Rfx1"
"6470","RFX2","Rfx2"
"6471","RFX3","Rfx3"
"6472","ABCD1","Abcd1"
"6473","TBCA","Tbca"
"6474","SOX2","Sox2"
"6475","PROX1","Prox1"
"6476","IDUA","Idua"
"6477","PP2BB","Ppp3cb"
"6478","PP2BC","Ppp3cc"
"6479","GDNF","Gdnf"
"6480","KCNJ6","Kcnj6"
"6481","KCNJ9","Kcnj9"
"6482","KCNJ5","Kcnj5"
"6483","WN10B","Wnt10b"
"6484","WNT11","Wnt11"
"6485","LMNA","Lmna"
"6486","HS74L","Hspa4l"
"6487","PCNT","Pcnt"
"6488","NDP","Ndp"
"6489","BRCA1","Brca1"
"6490","FOSL1","Fosl1"
"6491","GIP","Gip"
"6492","GAST","Gast"
"6493","CBR1","Cbr1"
"6494","PTX3","Ptx3"
"6495","FOLC","Fpgs"
"6496","CX7A2","Cox7a2"
"6497","COX8B","Cox8b"
"6498","GSTM5","Gstm5"
"6499","T23O","Tdo2"
"6500","TNNI3","Tnni3"
"6501","HYALP","Spam1"
"6502","ADT1","Slc25a4"
"6503","MPIP1","Cdc25a"
"6504","MPIP3","Cdc25c"
"6505","MYBB","Mybl2"
"6506","ATOH1","Atoh1"
"6507","NDF6","Neurod6"
"6508","INVO","Ivl"
"6509","LOX5","Alox5"
"6510","BMP5","Bmp5"
"6511","CTRO","Cit"
"6512","CAMLG","Camlg"
"6513","NR2C2","Nr2c2"
"6514","ERCC3","Ercc3"
"6515","MAPK2","Mapkapk2"
"6516","HEP2","Serpind1"
"6517","DNAS1","Dnase1"
"6518","RET3","Rbp3"
"6519","EPB42","Epb42"
"6520","NRAM2","Slc11a2"
"6521","PERE","Epx"
"6522","CLC10","Clec10a"
"6523","ROA1","Hnrnpa1"
"6524","HPPD","Hpd"
"6525","INPP","Inpp1"
"6526","PPM1A","Ppm1a"
"6527","PTPRE","Ptpre"
"6528","CENPC","Cenpc"
"6529","ACHA7","Chrna7"
"6530","PCY1A","Pcyt1a"
"6531","CDK5","Cdk5"
"6532","P2RY1","P2ry1"
"6533","SSR4","Sstr4"
"6534","NPBW1","Npbwr1"
"6535","HNF4A","Hnf4a"
"6536","HCLS1","Hcls1"
"6537","MCM4","Mcm4"
"6538","MCM5","Mcm5"
"6539","PSA2","Psma2"
"6540","EVX2","Evx2"
"6541","PLGF","Pgf"
"6542","VEGFB","Vegfb"
"6543","PSN1","Psen1"
"6544","FLT3L","Flt3lg"
"6545","TMOD1","Tmod1"
"6546","CAV1","Cav1"
"6547","ST1E1","Sult1e1"
